"","degree","eigenvector","closeness","pagerank","betweenness","hubscore","authorities","radiality","clusterrank","densitymnc","lobby","leverage","subgraph","topologicalcoeff","eccentricity","geodkpath","stress","informationcent","localbridge"
"9179",1,0.00140212534991284,2167.29523809524,6.58113228000016e-05,0,3.00672421870845e-16,0.000158639243422834,21.8605977011494,0,0,1,-0.888888888888889,0+0i,1,8,182,0,0.55237400820583,17
"918",1,0.00229009551474498,2200.50357142857,6.45156391091004e-05,0,3.00672421870845e-16,0.00026384728280847,21.9307586206897,0,0,1,-0.882352941176471,0+0i,1,8,209,114815,1.83538930640985,16
"9180",4,0.00268750163208679,2303.3619047619,6.58113228000016e-05,12416.8601076081,0.000331871822893843,0.000158639243423237,22.1398620689655,0,3,3,-0.222222222222222,0.0261558338791542+0i,0.25,8,367,0,1.40394513261763,0.313708260105448
"9181",11,0.00456716171544188,2384.73095238095,6.58113227999844e-05,76121.4735473349,0.000610483983137358,0.000158639243424177,22.2886436781609,0.255555555555556,10,5,0.458642146056334,0.0568717435905+0i,0.0947775628626693,8,541,0,1.028812650265,0.0182060419070446
"9182",1,0.000617421541072882,1994.32261904762,6.01343613462927e-05,0,3.00672421870845e-16,0.000316128966269736,21.4266666666667,0,0,1,-0.833333333333333,0+0i,1,8,76,8627,1.24246531297328,11
"9183",1,0.000617421541072883,1994.32261904762,6.01343613462927e-05,0,3.00672421870845e-16,0.000316128966269736,21.4266666666667,0,0,1,-0.833333333333333,0+0i,1,8,76,0,0.64667098266065,11
"9184",1,0.000617421541072882,1994.32261904762,6.01343613462927e-05,0,3.00672421870845e-16,0.000316128966269736,21.4266666666667,0,0,1,-0.833333333333333,0+0i,1,8,76,59212,1.74705321923958,11
"9185",1,0.000617421541072882,1994.32261904762,6.01343613462927e-05,0,3.00672421870845e-16,0.000316128966269736,21.4266666666667,0,0,1,-0.833333333333333,0+0i,1,8,76,218050,1.95810499670643,11
"9186",2,0.00179515662101104,2211.07738095238,6.06062811768949e-05,875.16473171823,0.000428530504793869,6.97482978810439e-05,21.9487816091954,0,1,2,-0.739495798319328,0.0186418032816716+0i,0.5,8,239,99985,1.97315355565275,3.33333333333333
"9187",12,0.00839523030913462,2555.50238095238,6.57558862815749e-05,38094.5902967704,0.00175448021781054,0.000131513214607159,22.5886896551724,0,11,8,0.264646498664049,0.289468255720133+0i,0.0833333333333333,7,1017,158572,1.90421726099326,0.0236475378739978
"9188",2,0.00157654479402856,2149.60238095238,6.83917654753917e-05,0,6.0134484374169e-16,7.81947682624686e-05,21.8126896551724,0,1,2,-0.721153846153846,0+0i,0.5,7,173,0,0.647606841888494,3.08
"9189",7,0.00515846840254543,2431.06904761905,9.3956285742287e-05,0,2.10572261173351e-15,0.000763824336874608,22.3741609195402,0,6,7,-0.220261437908497,0+0i,0.142857142857143,7,619,0,1.2390318910346,0.223019338739863
"919",6,0.00840676713302083,2477.00952380952,9.54758064991993e-05,0,1.80114084838826e-15,0.00145988544475099,22.4609655172414,0,5,6,-0.360665478312537,0+0i,0.166666666666667,7,742,2057,0.927496111680496,0.352
"9190",1,0.000400145941226219,2010.12976190476,6.01510584446134e-05,0,3.00672421870845e-16,5.03231832245505e-05,21.4692413793103,0,0,1,-0.833333333333333,0+0i,1,8,81,51909,1.89754293752216,11
"9191",11,0.025700333196104,2618.98333333333,6.23265410562376e-05,37630.7912856656,0.0314872797680711,0.000141471176831716,22.6904827586207,0,10,8,0.0957855723941334,0.265456547461747+0i,0.0917135961383749,7,1286,581810,2.01105460657234,0.062169558171046
"9192",1,0.00121848551105623,2145.62976190476,6.23265410562376e-05,0,3.00672421870845e-16,0.000141471176830374,21.8131494252874,0,0,1,-0.846153846153846,0+0i,1,8,158,153355,1.82163372111791,12
"9193",12,0.139505258053094,2872.29761904762,6.63568494745224e-05,13679.6967064981,0.294474465309695,0.000970697159474599,23.0434022988506,0.933333333333333,11,12,-0.327631132900707,0.183665969415109+0i,0.0950819672131148,7,2613,198596,1.91387654207138,0.140130085238428
"9194",2,0.00381083723932338,2232.04761904762,6.58017520047588e-05,0,6.0134484374169e-16,0.000123156026547792,21.9988045977011,0,1,2,-0.703296703296703,0+0i,0.5,7,234,104219,1.97031317866429,2.8695652173913
"9195",3,0.0128022205377506,2390.10714285714,6.78080237903761e-05,3068.58917049374,0.0155292181231349,0.000164727035807253,22.3083218390805,0,2,3,-0.665686274509804,0.00804253919635971+0i,0.333333333333333,7,527,85205,1.89542167065431,1.64705882352941
"9196",1,0.000796085044369595,2119.02976190476,6.10255226123049e-05,0,3.00672421870845e-16,8.45879087129239e-05,21.7508965517241,0,0,1,-0.857142857142857,0+0i,1,8,129,0,1.34356647607342,13
"9197",1,0.000137094946560004,1783.76428571429,0.000107269938249992,0,3.00672421870845e-16,1.35195297149551e-16,20.8045057471264,0,0,1,-0.333333333333333,0+0i,1,9,14,0,0.62364146158581,2
"9198",4,0.00433228071365039,2344.0619047619,7.86338040113608e-05,0,1.20268968748338e-15,0.00174034128869301,22.2175632183908,0,3,4,-0.505555555555556,0+0i,0.267857142857143,7,444,0,0.940899036360331,0.759868421052632
"9199",1,0.00140996570984366,2094.1630952381,6.01036688676916e-05,0,3.00672421870845e-16,1.89016899042835e-05,21.687816091954,0,0,1,-0.833333333333333,0+0i,1,8,116,0,0.623641461585811,11
"92",27,0.123951648753788,2924.04523809524,0.000239708354030429,179498.003744615,0.00403057600892412,0.0678942504364331,23.0999540229885,0,27,14,0.348769974492389,0.0186469990933937+0i,0.0441501103752759,7,3031,0,0.654343878085188,0.0103799333066079
"920",20,0.203117353849768,2943.0619047619,0.000123748060942702,124608.465247207,0.301743261380939,0.0406052974499603,23.127908045977,1.11111111111111,19,14,0.00239147029940931,0.193433134502078+0i,0.0628133704735376,7,3063,0,1.00713115968454,0.0441313146451936
"9200",12,0.0239338818661504,2656.50714285714,6.56482719394166e-05,15195.4166484475,0.00632891645878225,0.000108674640023102,22.7474942528736,0,11,8,0.126807132148212,0.0823918455588948+0i,0.0854341736694678,7,1491,0,1.39540106625545,0.0439378128245087
"9201",1,0.00140996570984366,2094.1630952381,6.01036688676916e-05,0,3.00672421870845e-16,1.89016899042835e-05,21.687816091954,0,0,1,-0.833333333333333,0+0i,1,8,116,40486,1.85948871582187,11
"9202",11,0.054328542815706,2727.32142857143,6.135051100296e-05,13753.7485126508,0.104784780572111,9.91252275396266e-05,22.8488275862069,0,10,9,-0.0479092946582233,-0.0526601339939487+0i,0.0960743801652893,7,1843,0,0.676072320595244,0.0701107395220475
"9203",1,0.000846970084157802,2073.78571428571,6.135051100296e-05,0,3.00672421870845e-16,9.91252275382844e-05,21.6358620689655,0,0,1,-0.857142857142857,0+0i,1,8,109,0,1.80005664750688,13
"9204",2,0.00986276870099739,2403.42619047619,6.13505110029528e-05,5929.40128962279,0.00338703656796345,9.91252275384185e-05,22.3366436781609,0,1,2,-0.804166666666667,0.0344755243284831+0i,0.5,8,569,0,1.67673605121219,4.53488372093023
"9205",1,0.000846970084157804,2073.78571428571,6.135051100296e-05,0,3.00672421870845e-16,9.91252275382844e-05,21.6358620689655,0,0,1,-0.857142857142857,0+0i,1,8,109,0,1.01490555915116,13
"9206",12,0.101452523619743,2814.10476190476,7.19122748167297e-05,59075.9803896958,0.243675001739719,0.000438213815067796,22.9699310344828,0,11,11,-0.100788418635481,0.0546529969318878+0i,0.0860544217687075,7,2264,0,0.676072320595243,0.0548493602004654
"9207",9,0.0221301219450249,2687.93333333333,6.76601545697876e-05,27072.4345005112,0.00901567240358383,0.00233371612128517,22.8004597701149,0,8,8,-0.120585688820983,0.0265540717106475+0i,0.111959287531807,7,1615,0,1.72160674526825,0.10895895909575
"9208",1,0.000453871168768234,1967.39563492063,0.000123082947032133,0,3.00672421870845e-16,1.35195297149551e-16,21.3591724137931,0,0,1,-0.6,0+0i,1,9,46,0,0.651902370309977,4
"9209",11,0.0249183200095158,2589.3,6.07145265314427e-05,112521.567249779,0.00156728558843394,0.000272359186266097,22.6443218390805,0,10,8,0.153776143341361,-0.00338778673845393+0i,0.091866028708134,7,1173,0,1.6213114633487,0.0432076539272671
"921",9,0.0162140764962891,2631.77857142857,0.00014444830898797,0,2.71522346566186e-15,0.00378992293799368,22.712091954023,0,8,9,-0.237044877592545,0+0i,0.11541774332472,7,1320,0,1.61847662920985,0.171385918824339
"9210",3,0.00402409325519077,2289.77857142857,7.18043499597848e-05,0,9.0057042419413e-16,0.00175966952470909,22.112275862069,0,2,3,-0.56996336996337,0+0i,0.333333333333333,8,356,0,0.578343526950422,1.21546961325967
"9211",1,0.00011540958021877,1800.02222222222,8.053894033956e-05,0,3.00672421870845e-16,5.58719165351949e-06,20.856275862069,0,0,1,-0.5,0+0i,1,9,18,0,0.970585921983273,3
"9212",10,0.0151897019942553,2568.56666666667,5.49948509997245e-05,0,0.016381066878893,1.34467910788717e-15,22.6129655172414,1.16666666666667,9,7,0.0256056177411676,2.01936865516207+0i,0.117204301075269,7,1082,139542,1.95883008957191,0.053495845743847
"9213",1,0.000889357725194925,2064.05238095238,5.96694133347011e-05,0,3.00672421870845e-16,0.000391797754699393,21.6130574712644,0,0,1,-0.818181818181818,0+0i,1,8,99,0,0.639671944767882,10
"9214",13,0.024731950671153,2646.50952380952,8.06580599732188e-05,62835.9822263833,0.00655924157082165,0.0094664888821897,22.7348965517241,0,12,9,0.200959983043895,-0.00767543833061557+0i,0.0790402258292167,7,1429,86876,1.83575193840913,0.0412661195779601
"9215",11,0.0151550677828962,2623.46666666667,6.10250284901026e-05,19513.8112943142,0.00505065018087673,0.00227374707662039,22.6994022988506,0,10,9,0.112513887296496,0.126060713347109+0i,0.0917280917280917,7,1303,0,0.647638031137355,0.035171630794502
"9216",15,0.0289855331106855,2781.71904761905,8.64493576671201e-05,125455.398098288,0.00492208308714332,0.00315822043787373,22.9234022988506,0.844444444444444,14,11,0.0873806631155416,0.150417664079312+0i,0.0688783570300158,7,2128,129907,1.94912496026054,0.0414070390993159
"9217",3,0.00423789430254436,2310.48809523809,7.87884001168417e-05,0,9.0057042419413e-16,0.000162492511708282,22.1538390804598,0,2,3,-0.6437564499484,0+0i,0.333333333333333,8,367,0,1.98536233362681,1.53424657534247
"9218",3,0.00668291174669281,2349.6619047619,7.41047772453731e-05,6081.4141377118,0.00164084855883202,0.000571109167544945,22.2293333333333,0,2,3,-0.657352941176471,0.00979388051554028+0i,0.333333333333333,8,443,81861,1.66813894940781,1.60894435777431
"9219",1,0.00117639885280234,2059.24404761905,6.32355580305029e-05,0,3.00672421870845e-16,2.7871585037918e-05,21.5984367816092,0,0,1,-0.866666666666667,0+0i,1,8,95,0,0.578343526950422,14
"922",13,0.0337925077470554,2656.16904761905,0.000107578865891914,120141.527752576,0.000615612929238698,0.000608103076415108,22.743816091954,0,12,9,0.22314825274487,0.0322221336842972+0i,0.0792192881745121,8,1443,0,0.648107344075871,0.0183959489094328
"9220",2,0.00354559122324681,2325.57857142857,6.32355580304971e-05,4120.49378807444,0.000767004793056864,2.78715850380524e-05,22.1875862068966,0,1,2,-0.795,0.00730699764527963+0i,0.5,7,395,0,1.00737725574646,4.35135135135135
"9221",2,0.00130142744992395,2141.6369047619,7.040057698203e-05,0,6.0134484374169e-16,0.000128650240453087,21.8008275862069,0,1,2,-0.596153846153846,0+0i,0.5,8,147,0,1.00505489129836,1.94117647058824
"9222",1,0.000608780626879778,2041.55,6.41471569203519e-05,0,3.00672421870845e-16,8.27688165079297e-05,21.5568735632184,0,0,1,-0.833333333333333,0+0i,1,8,80,23785,1.75706697253167,11
"9223",3,0.0020386048709433,2271.20595238095,7.74423741433904e-05,0,9.0057042419413e-16,0.000330086310671363,22.0767816091954,0,2,3,-0.580952380952381,0+0i,0.333333333333333,8,311,0,0.643678004071792,1.25714285714286
"9224",12,0.0202523256357515,2704.80952380952,6.55777887769068e-05,37075.1275726899,0.00122346412015536,0.000891098882704271,22.8218850574713,0.888888888888889,11,10,0.0597054121620446,0.192002589929089+0i,0.0853057199211045,7,1606,0,0.647726178011733,0.0365930810283783
"9225",2,0.00276443311193191,2222.71785714286,7.10812614794181e-05,0,6.0134484374169e-16,0.000160476146201322,21.9777471264368,0,1,2,-0.712820512820513,0+0i,0.5,8,233,37,1.00154507353584,2.97916666666667
"9226",4,0.00331037820111433,2347.28333333333,7.58402211821877e-05,4352,1.22227811819924e-15,0.000298794436167862,22.2253793103448,0,3,4,-0.264705882352941,0+0i,0.25,8,449,0,1.62012235965182,0.205533596837945
"9227",2,0.00200997868739948,2237.42261904762,6.71992246285127e-05,0,6.0134484374169e-16,0.000164113027716384,22.007632183908,0,1,2,-0.712820512820513,0+0i,0.5,8,270,19887,1.88661785037004,2.97916666666667
"9228",11,0.0739321165608973,2735.98095238095,6.20496195238167e-05,26855.312894159,0.164334100054918,0.000102348110992817,22.8620689655172,0,10,9,-0.0308482665245806,0.0957458885359141+0i,0.0965909090909091,7,1837,0,1.69057369407171,0.0347154424854993
"9229",3,0.00287042449776432,2255.12619047619,7.45209240696028e-05,0,9.0057042419413e-16,0.000473196248252119,22.0446896551724,0,2,3,-0.587820512820513,0+0i,0.333333333333333,7,269,0,1.00289682854504,1.2807881773399
"923",20,0.0420855760817199,2841.80476190476,0.000155145081591465,154484.493232545,0.00498512779324338,0.00208672755586346,23.0034942528736,0.577777777777778,19,12,0.312506557784273,0.094451553503117+0i,0.0518691588785047,7,2534,0,0.637919392963625,0.0123274962709301
"9230",2,0.00195793775725375,2207.80476190476,6.65640609933658e-05,0,6.0134484374169e-16,0.000188693232353246,21.9446436781609,0,1,2,-0.712820512820513,0+0i,0.5,8,219,323457,1.95467117108818,2.97916666666667
"9231",2,0.00160463646179953,2145.94166666667,6.13769335717071e-05,54.1195526695527,0.000544025824786534,6.78932005074631e-05,21.8062528735632,0,1,2,-0.616666666666667,0+0i,0.5,8,164,639224,2.01076276489849,2.05263157894737
"9232",1,0.0010706078666694,2073.96547619048,6.13769335717071e-05,0,3.00672421870845e-16,6.78932005073287e-05,21.6345747126437,0,0,1,-0.857142857142857,0+0i,1,8,102,0,0.639676756772848,13
"9233",12,0.0105343859708436,2546.86904761905,6.64922418311538e-05,9176.63839158235,0.00405727132402349,0.00102820662980462,22.5713103448276,0,11,7,0.219969821836342,0.0154210176977367+0i,0.0833333333333333,8,981,0,1.22828009026977,0.0400623736573825
"9234",1,0.00131488294090189,2072.5,6.04400363616196e-05,0,3.00672421870845e-16,0.000914245753658195,21.6338390804598,0,0,1,-0.833333333333333,0+0i,1,8,121,61396,1.86554083133956,11
"9235",11,0.0273379308191611,2661.50476190476,6.66615130365802e-05,46511.2569729161,0.0264915783396728,0.000973720598698899,22.7588045977012,0,10,9,0.060214744204892,-0.0689056139257285+0i,0.0923076923076923,7,1444,195207,1.90801098304834,0.0422593446284723
"9236",1,0.00220985238155255,2149.59523809524,6.07346795737741e-05,0,3.00672421870845e-16,6.84007292179069e-05,21.8192183908046,0,0,1,-0.846153846153846,0+0i,1,8,148,0,0.639676756772849,12
"9237",3,0.00514369954214579,2337.4380952381,7.22262622294385e-05,0,9.0057042419413e-16,0.000983495880682368,22.2117701149425,0,2,3,-0.580952380952381,0+0i,0.333333333333333,7,402,0,1.232849498961,1.25714285714286
"9238",1,0.00117182980534135,2150.36309523809,6.27700037279418e-05,0,3.00672421870845e-16,8.51920807464398e-05,21.8196781609195,0,0,1,-0.882352941176471,0+0i,1,8,167,6,0.991970518449881,16
"9239",2,0.000954398903273323,2140.61309523809,6.06952586558337e-05,165.86002183362,7.42997086849737e-05,8.55450977259236e-05,21.7954942528736,0,1,2,-0.523809523809524,0+0i,0.5,8,163,112397,1.85535579028999,1.5
"924",12,0.021353062166993,2664.70476190476,7.5390472821108e-05,13225.1252415355,0.00950392939205861,0.000383159430015906,22.7665287356322,0,11,9,0.0705386049051252,0.00618456894918213+0i,0.088,7,1450,16770,1.56895192786103,0.0593442904035304
"9240",1,0.000524024831857001,2023.9380952381,6.01605932969442e-05,0,3.00672421870845e-16,2.78090172285318e-05,21.5094252873563,0,0,1,-0.833333333333333,0+0i,1,8,85,214407,1.75661548596504,11
"9241",1,0.000524024831857002,2023.9380952381,6.01605932969442e-05,0,3.00672421870845e-16,2.78090172285318e-05,21.5094252873563,0,0,1,-0.833333333333333,0+0i,1,8,85,0,0.990301115428561,11
"9242",11,0.0150888231511039,2623.9619047619,6.01605932969414e-05,5401.1891789639,0.0067449031527789,2.7809017229874e-05,22.6987586206897,0.555555555555556,10,9,-0.00405122655122655,0.158194883376002+0i,0.0970724191063174,7,1301,0,1.5302723676062,0.0808992833784736
"9243",2,0.00139199211679085,2189.32857142857,6.01605932969442e-05,610.51476857788,9.59029786797962e-05,2.78090172286661e-05,21.9056551724138,0,1,2,-0.721153846153846,-0.000542742868893776+0i,0.5,7,221,0,1.68570656867428,3.08
"9244",2,0.00178665736954171,2202.79404761905,6.01605932969442e-05,5.3459706959707,0.000690349021007801,2.78090172286661e-05,21.9365517241379,0,1,2,-0.692307692307692,0+0i,0.5,8,227,35047,1.89016161554757,2.75
"9245",1,0.00142268631017568,2108.20952380952,6.01953037523481e-05,0,3.00672421870845e-16,0.000138598608195671,21.7234942528736,0,0,1,-0.833333333333333,0+0i,1,8,114,117068,1.93674313267948,11
"9246",1,0.00142268631017568,2108.20952380952,6.01953037523481e-05,0,3.00672421870845e-16,0.000138598608195671,21.7234942528736,0,0,1,-0.833333333333333,0+0i,1,8,114,1397,1.01967285962663,11
"9247",5,0.00357091700651552,2358.56666666667,9.22857045686733e-05,0,1.50372406697549e-15,0.000376615902685021,22.2472643678161,0,4,5,-0.348039215686274,0+0i,0.2,7,454,0,1.8215511859614,0.40704845814978
"9248",1,0.00645775819111982,2217.91071428571,6.4141668563805e-05,0,3.00672421870845e-16,0.00588108560120663,21.9657931034483,0,0,1,-0.888888888888889,0+0i,1,8,287,221392,1.95378685136678,17
"9249",1,0.00645775819111982,2217.91071428571,6.4141668563805e-05,0,3.00672421870845e-16,0.00588108560120663,21.9657931034483,0,0,1,-0.888888888888889,0+0i,1,8,287,0,0.657601098788173,17
"925",17,0.0523739793984225,2791.15952380952,0.000110709302321964,72065.394767171,0.0126513496715719,0.00236620121505089,22.9371034482759,0,16,11,0.215660076911226,0.0947752461430369+0i,0.0600684718331777,7,2212,17300,1.85463181534524,0.0294227903860315
"9250",11,0.0151871777423556,2512.20238095238,6.4141668563805e-05,82573.6890189521,0.000372540479320854,0.00588108560120797,22.5141149425287,0,10,7,0.261654135952874,0.222227535905747+0i,0.0909090909090909,8,891,0,1.00840810597229,0.0248054474708171
"9251",1,0.00645775819111982,2217.91071428571,6.4141668563805e-05,0,3.00672421870845e-16,0.00588108560120663,21.9657931034483,0,0,1,-0.888888888888889,0+0i,1,8,287,41582,1.84026213692332,17
"9252",5,0.00763724442342009,2422.76428571429,0.000150216184176046,0,1.50372406697549e-15,0.000357683750760306,22.3655172413793,0,4,5,-0.29156223893066,0+0i,0.207547169811321,7,613,0,0.659551317326658,0.253879686137751
"9253",2,0.00246847108183921,2195.37857142857,6.82420701734516e-05,0,6.29477728781788e-05,6.8537227988147e-06,21.9218390804598,0,1,2,-0.603174603174603,0+0i,0.552631578947368,7,202,229092,2.02081970762921,1.9047619047619
"9254",1,0.00202131008225284,2161.64523809524,6.82420701734516e-05,0,3.00672421870845e-16,6.85372279867998e-06,21.847632183908,0,0,1,-0.882352941176471,0+0i,1,8,166,25096,0.876061507504064,16
"9255",1,0.00202131008225284,2161.64523809524,6.82420701734516e-05,0,3.00672421870845e-16,6.85372279867998e-06,21.847632183908,0,0,1,-0.882352941176471,0+0i,1,8,166,0,0.642854400910849,16
"9256",1,0.00202131008225284,2161.64523809524,6.82420701734516e-05,0,3.00672421870845e-16,6.85372279867998e-06,21.847632183908,0,0,1,-0.882352941176471,0+0i,1,8,166,0,1.36581506312074,16
"9257",2,0.00223047007912554,2193.19404761905,6.82420701734516e-05,1530.34859754109,5.20931928631093e-05,6.8537227988147e-06,21.9178850574713,0,1,2,-0.488888888888889,0+0i,0.5,8,195,0,1.62576543509128,1.26315789473684
"9258",3,0.00410980784738715,2318.38333333333,7.73673222826445e-05,240.209264140572,0.00142751811854505,7.3737612042185e-05,22.1717701149425,0,2,3,-0.618546365914787,0+0i,0.333333333333333,7,388,0,1.41057855680538,1.408
"9259",11,0.0385268474419607,2710.29047619048,6.28210127581111e-05,15171.8228826116,0.0157144598929328,7.14968163708438e-05,22.8225287356322,0.966666666666667,10,11,-0.225410232739136,0.0695536323655273+0i,0.110429447852761,8,1792,0,1.01488324872657,0.135929958944232
"926",5,0.0114653436359298,2510.45,9.40226660617971e-05,0,1.50372406697549e-15,0.00424418110953598,22.5221149425287,0,4,5,-0.456702654071075,0+0i,0.203125,7,869,0,1.02150351738701,0.529396209784046
"9260",1,0.000792023716676088,2085.87142857143,6.01077516466838e-05,0,3.00672421870845e-16,9.67514753164442e-05,21.6678620689655,0,0,1,-0.833333333333333,0+0i,1,8,113,500605,1.99744781287523,11
"9261",1,0.000763016420614829,2082.66071428571,6.01077516466838e-05,0,3.00672421870845e-16,8.07258431399794e-05,21.6580229885057,0,0,1,-0.833333333333333,0+0i,1,8,109,0,0.653710328597828,11
"9262",10,0.0123692892545088,2546.03333333333,6.01077516466837e-05,11035.0304539344,0.00559797582537713,8.07258431411872e-05,22.576,0,9,7,0.178980230910548,0.0565514875429077+0i,0.103703703703704,7,962,0,0.641529352725601,0.0312347503499564
"9263",13,0.0353758529907341,2758.12857142857,7.42801854047511e-05,18616.8316882674,0.00516693395217699,0.000424414338575993,22.8981149425287,0,12,11,0.00380729456662616,0.245201075601911+0i,0.0787655458314141,7,2018,120014,1.87273276604096,0.0678435987868068
"9264",11,0.0159293322542917,2613.25238095238,6.1760897601668e-05,29441.3040115997,0.00339364961392352,0.000240585242408342,22.6865287356322,0,10,8,0.104289393097443,0.033870633999204+0i,0.091846298031865,7,1242,0,1.41471311127642,0.057390618841151
"9265",4,0.00493708375483046,2334.37380952381,7.78181178737256e-05,0,1.20268968748338e-15,0.00229376340711575,22.200183908046,0,3,4,-0.46547619047619,0+0i,0.25,7,431,0,1.79231587327557,0.684647302904564
"9266",3,0.00802165637734838,2420.6,6.52217702349853e-05,1116.05970585671,0.00497384893096631,0.00159647576349123,22.3630344827586,0,2,3,-0.657142857142857,-0.00303344489749374+0i,0.333333333333333,8,618,0,1.39931698373147,1.56444444444444
"9267",11,0.0115022143796725,2569.55952380952,6.53086133274143e-05,20011.9609565536,0.00141857519592981,0.00159009262927649,22.6123218390805,0,10,7,0.15158911137172,-0.0170286783965985+0i,0.0918866080156403,8,1089,0,0.641529352725594,0.0501641205874408
"9268",6,0.00985432280637604,2519.5619047619,7.58116478007469e-05,9867.37590056834,0.00412235747057492,4.3868738038259e-05,22.5332413793103,0,5,6,-0.382539682539683,0.0319660554402842+0i,0.172619047619048,7,907,43811,1.86104970666231,0.342019543973941
"9269",2,0.00168582922543982,2157.35595238095,6.70204770904934e-05,0,6.0134484374169e-16,0.000687134076561308,21.8344827586207,0,1,2,-0.69047619047619,0+0i,0.555555555555556,8,170,0,1.65282160903062,2.72727272727273
"927",13,0.0161393522895328,2638.25952380952,8.83630751288452e-05,54035.6854556383,0.00170464400365402,0.00183057302534528,22.720183908046,0.791666666666667,12,9,0.144256830081009,0.0270053829536625+0i,0.0818461538461538,7,1337,29043,1.85668362555427,0.0433291571600208
"9270",1,0.000521294383364356,2025.37261904762,6.13439838220782e-05,0,3.00672421870845e-16,7.60497124427407e-05,21.5100689655172,0,0,1,-0.846153846153846,0+0i,1,8,82,0,1.21736739706157,12
"9271",3,0.0102917737382449,2350.56428571429,7.23250614560345e-05,0,9.0057042419413e-16,0.00893167427652457,22.2294252873563,0,2,3,-0.596638655462185,0+0i,0.333333333333333,8,513,0,1.40576414250101,1.31623931623932
"9272",1,0.00822542416942297,2186.26666666667,6.01922364810711e-05,0,3.00672421870845e-16,0.00849120947006442,21.8998620689655,0,0,1,-0.833333333333333,0+0i,1,8,248,2,1.22538621230203,11
"9273",3,0.00751389712090382,2425.0880952381,8.68430032366413e-05,0,9.0057042419413e-16,0.00172620106384122,22.3729655172414,0,2,3,-0.704575163398693,0+0i,0.333333333333333,7,614,76969,1.60049988542425,1.90332326283988
"9274",1,0.00208070007064643,2126.23928571429,6.2769096124368e-05,0,3.00672421870845e-16,0.00150289447327014,21.7635862068966,0,0,1,-0.866666666666667,0+0i,1,8,151,0,1.00039484965906,14
"9275",2,0.00291167885949158,2260.58095238095,7.09261409653792e-05,0,6.0134484374169e-16,0.00161216224789105,22.0576551724138,0,1,2,-0.757352941176471,0+0i,0.5,7,308,74560,1.8827664402044,3.62068965517241
"9276",15,0.0511241482486003,2789.77142857143,9.07755604156384e-05,60706.9123753647,0.0187707600305041,0.000668896614805893,22.9343448275862,1.08888888888889,14,13,-0.0720884698563863,0.165130966613653+0i,0.0820754716981132,7,2174,301817,2.0353093621455,0.0738012489555268
"9277",2,0.00217592709374499,2235.54404761905,7.2621499681217e-05,0,6.0134484374169e-16,9.81994100665602e-05,22.0061609195402,0,1,2,-0.732142857142857,0+0i,0.521739130434783,8,261,0,1.524064028189,3.23076923076923
"9278",1,0.0014908585465517,2125.11904761905,6.02585809907777e-05,0,3.00672421870845e-16,9.71401571775006e-05,21.7622988505747,0,0,1,-0.833333333333333,0+0i,1,8,128,0,0.623114269079913,11
"9279",12,0.0723344655157532,2740.45476190476,6.83319493290227e-05,25845.0590892275,0.149104390294471,0.000855516687756307,22.8707126436782,0,11,10,0.0174589611621096,0.0805446259837676+0i,0.0904255319148936,7,1839,166364,1.99299195393995,0.0373716440344548
"928",18,0.0376103526994715,2836.11666666667,0.000125946004832712,68794.3585600301,0.00867716810937087,0.00314154222521304,22.9914482758621,0,17,12,0.118585506701277,0.00915417908461186+0i,0.0585701981050818,6,2455,0,0.637919392963627,0.039037826943057
"9280",11,0.0241267038449717,2713.40476190476,6.52433573843681e-05,8981.55566134081,0.0315920619811897,1.07366696649368e-05,22.832275862069,0,10,9,-0.0870931157993509,0.0817633275367617+0i,0.0914198161389173,7,1690,0,1.49370598400091,0.072798129507012
"9281",2,0.00104208376751805,2134.41904761905,7.17479108297334e-05,0,6.0134484374169e-16,7.73091381806307e-05,21.7775632183908,0,1,2,-0.625,0+0i,0.529411764705882,8,159,49825,1.91763669871883,2.1
"9282",15,0.00938416412649656,2580.65952380952,9.16040686277826e-05,39195.1140576131,0.00133494709866191,0.000425314829500374,22.6261149425287,0,14,8,0.34680875372359,0.113836318057437+0i,0.0672955974842767,7,1099,0,0.396983179956665,0.0232645632301951
"9283",1,0.000986895006261247,2097.69404761905,6.22614408619326e-05,0,3.00672421870845e-16,0.00026479532684647,21.696,0,0,1,-0.857142857142857,0+0i,1,8,132,0,1.01273743189413,13
"9284",1,0.000986895006261247,2097.69404761905,6.22614408619326e-05,0,3.00672421870845e-16,0.00026479532684647,21.696,0,0,1,-0.857142857142857,0+0i,1,8,132,194,0.970984934600719,13
"9285",1,5.56892599540144e-05,1769.15158730159,0.000117045044829039,0,3.00672421870845e-16,1.35195297149551e-16,20.7536551724138,0,0,1,-0.5,0+0i,1,9,17,0,1.01046763309746,3
"9286",11,0.0155882811213402,2538.84761904762,0.000107355907166976,13267.3805154123,0.00279641587955496,1.48403186196401e-15,22.5605517241379,1.02222222222222,10,7,0.221340364616227,0.0337492085764046+0i,0.101136363636364,7,1006,0,1.5302608250543,0.0384350372507644
"9287",6,0.00599682124187965,2428.08571428571,6.70978140590078e-05,31647.1973717247,0.00148515964737243,0.000141467310737719,22.375816091954,0,5,6,-0.112529343721294,0.177339552288842+0i,0.170068027210884,7,628,155464,1.89006838007032,0.112451694077469
